t_seconds,minute,second,approach,movement,vehicles_count
1652,27,32,E,L,0
1652,27,32,E,T,0
1652,27,32,E,R,0
1652,27,32,S,L,0
1652,27,32,S,T,0
1652,27,32,S,R,0
1652,27,32,W,L,0
1652,27,32,W,T,0
1652,27,32,W,R,0
1653,27,33,N,L,1
1653,27,33,N,T,1
1653,27,33,N,R,0
1653,27,33,E,L,0
1653,27,33,E,T,0
1653,27,33,E,R,0
1653,27,33,S,L,0
1653,27,33,S,T,0
1653,27,33,S,R,0
1653,27,33,W,L,0
1653,27,33,W,T,1
1653,27,33,W,R,0
1654,27,34,N,L,0
1654,27,34,N,T,0
1654,27,34,N,R,0
1654,27,34,E,L,0
1654,27,34,E,T,1
1654,27,34,E,R,0
1654,27,34,S,L,0
1654,27,34,S,T,0
1654,27,34,S,R,0
1654,27,34,W,L,0
1654,27,34,W,T,0
1654,27,34,W,R,0
1655,27,35,N,L,0
1655,27,35,N,T,0
1655,27,35,N,R,0
1655,27,35,E,L,0
1655,27,35,E,T,0
1655,27,35,E,R,0
1655,27,35,S,L,0
1655,27,35,S,T,1
1655,27,35,S,R,0
1655,27,35,W,L,0
1655,27,35,W,T,0
1655,27,35,W,R,0
1656,27,36,N,L,0
1656,27,36,N,T,0
1656,27,36,N,R,0
1656,27,36,E,L,0
1656,27,36,E,T,0
1656,27,36,E,R,0
1656,27,36,S,L,0
1656,27,36,S,T,0
1656,27,36,S,R,0
1656,27,36,W,L,0
1656,27,36,W,T,0
1656,27,36,W,R,0
1657,27,37,N,L,0
1657,27,37,N,T,0
1657,27,37,N,R,0
1657,27,37,E,L,0
1657,27,37,E,T,0
1657,27,37,E,R,0
1657,27,37,S,L,0
1657,27,37,S,T,1
1657,27,37,S,R,0
1657,27,37,W,L,0
1657,27,37,W,T,0
1657,27,37,W,R,0
1658,27,38,N,L,0
1658,27,38,N,T,0
1658,27,38,N,R,0
1658,27,38,E,L,0
1658,27,38,E,T,0
1658,27,38,E,R,1
1658,27,38,S,L,0
1658,27,38,S,T,1
1658,27,38,S,R,0
1658,27,38,W,L,0
1658,27,38,W,T,0
1658,27,38,W,R,0
1659,27,39,N,L,0
1659,27,39,N,T,2
1659,27,39,N,R,0
1659,27,39,E,L,1
1659,27,39,E,T,0
1659,27,39,E,R,0
1659,27,39,S,L,0
1659,27,39,S,T,0
1659,27,39,S,R,0
1659,27,39,W,L,0
1659,27,39,W,T,0
1659,27,39,W,R,0
1660,27,40,N,L,0
1660,27,40,N,T,1
1660,27,40,N,R,0
1660,27,40,E,L,0
1660,27,40,E,T,0
1660,27,40,E,R,0
1660,27,40,S,L,0
1660,27,40,S,T,0
1660,27,40,S,R,0
1660,27,40,W,L,0
1660,27,40,W,T,0
1660,27,40,W,R,0
1661,27,41,N,L,0
1661,27,41,N,T,1
1661,27,41,N,R,0
1661,27,41,E,L,0
1661,27,41,E,T,0
1661,27,41,E,R,0
1661,27,41,S,L,0
1661,27,41,S,T,0
1661,27,41,S,R,0
1661,27,41,W,L,0
1661,27,41,W,T,0
1661,27,41,W,R,0
1662,27,42,N,L,1
1662,27,42,N,T,0
1662,27,42,N,R,0
1662,27,42,E,L,0
1662,27,42,E,T,0
1662,27,42,E,R,0
1662,27,42,S,L,0
1662,27,42,S,T,1
1662,27,42,S,R,0
1662,27,42,W,L,0
1662,27,42,W,T,0
1662,27,42,W,R,0
1663,27,43,N,L,0
1663,27,43,N,T,0
1663,27,43,N,R,0
1663,27,43,E,L,0
1663,27,43,E,T,0
1663,27,43,E,R,0
1663,27,43,S,L,0
1663,27,43,S,T,0
1663,27,43,S,R,0
1663,27,43,W,L,0
1663,27,43,W,T,0
1663,27,43,W,R,0
1664,27,44,N,L,0
1664,27,44,N,T,0
1664,27,44,N,R,0
1664,27,44,E,L,0
1664,27,44,E,T,0
1664,27,44,E,R,0
1664,27,44,S,L,0
1664,27,44,S,T,0
1664,27,44,S,R,0
1664,27,44,W,L,0
1664,27,44,W,T,1
1664,27,44,W,R,0
1665,27,45,N,L,0
1665,27,45,N,T,0
1665,27,45,N,R,0
1665,27,45,E,L,0
1665,27,45,E,T,1
1665,27,45,E,R,0
1665,27,45,S,L,0
1665,27,45,S,T,0
1665,27,45,S,R,0
1665,27,45,W,L,0
1665,27,45,W,T,2
1665,27,45,W,R,0
1666,27,46,N,L,0
1666,27,46,N,T,0
1666,27,46,N,R,0
1666,27,46,E,L,0
1666,27,46,E,T,0
1666,27,46,E,R,0
1666,27,46,S,L,1
1666,27,46,S,T,0
1666,27,46,S,R,0
1666,27,46,W,L,0
1666,27,46,W,T,1
1666,27,46,W,R,0
1667,27,47,N,L,0
1667,27,47,N,T,2
1667,27,47,N,R,0
1667,27,47,E,L,0
1667,27,47,E,T,2
1667,27,47,E,R,0
1667,27,47,S,L,1
1667,27,47,S,T,1
1667,27,47,S,R,0
1667,27,47,W,L,0
1667,27,47,W,T,0
1667,27,47,W,R,0
1668,27,48,N,L,0
1668,27,48,N,T,0
1668,27,48,N,R,0
1668,27,48,E,L,0
1668,27,48,E,T,0
1668,27,48,E,R,0
1668,27,48,S,L,0
1668,27,48,S,T,1
1668,27,48,S,R,0
1668,27,48,W,L,0
1668,27,48,W,T,0
1668,27,48,W,R,0
1669,27,49,N,L,0
1669,27,49,N,T,0
1669,27,49,N,R,0
1669,27,49,E,L,0
1669,27,49,E,T,0
1669,27,49,E,R,0
1669,27,49,S,L,0
1669,27,49,S,T,1
1669,27,49,S,R,0
1669,27,49,W,L,0
1669,27,49,W,T,0
1669,27,49,W,R,0
1670,27,50,N,L,0
1670,27,50,N,T,3
1670,27,50,N,R,0
1670,27,50,E,L,0
1670,27,50,E,T,0
1670,27,50,E,R,0
1670,27,50,S,L,0
1670,27,50,S,T,0
1670,27,50,S,R,0
1670,27,50,W,L,0
1670,27,50,W,T,0
1670,27,50,W,R,0
1671,27,51,N,L,0
1671,27,51,N,T,0
1671,27,51,N,R,0
1671,27,51,E,L,0
1671,27,51,E,T,1
1671,27,51,E,R,1
1671,27,51,S,L,0
1671,27,51,S,T,0
1671,27,51,S,R,0
1671,27,51,W,L,0
1671,27,51,W,T,0
1671,27,51,W,R,0
1672,27,52,N,L,0
1672,27,52,N,T,0
1672,27,52,N,R,0
1672,27,52,E,L,0
1672,27,52,E,T,0
1672,27,52,E,R,0
1672,27,52,S,L,0
1672,27,52,S,T,1
1672,27,52,S,R,0
1672,27,52,W,L,0
1672,27,52,W,T,2
1672,27,52,W,R,0
1673,27,53,N,L,0
1673,27,53,N,T,0
1673,27,53,N,R,0
1673,27,53,E,L,0
1673,27,53,E,T,2
1673,27,53,E,R,1
1673,27,53,S,L,0
1673,27,53,S,T,1
1673,27,53,S,R,0
1673,27,53,W,L,0
1673,27,53,W,T,0
1673,27,53,W,R,0
1674,27,54,N,L,0
1674,27,54,N,T,0
1674,27,54,N,R,0
1674,27,54,E,L,0
1674,27,54,E,T,0
1674,27,54,E,R,0
1674,27,54,S,L,0
1674,27,54,S,T,0
1674,27,54,S,R,0
1674,27,54,W,L,0
1674,27,54,W,T,0
1674,27,54,W,R,0
1675,27,55,N,L,0
1675,27,55,N,T,0
1675,27,55,N,R,0
1675,27,55,E,L,0
1675,27,55,E,T,0
1675,27,55,E,R,0
1675,27,55,S,L,0
1675,27,55,S,T,0
1675,27,55,S,R,1
1675,27,55,W,L,0
1675,27,55,W,T,0
1675,27,55,W,R,0
1676,27,56,N,L,1
1676,27,56,N,T,0
1676,27,56,N,R,0
1676,27,56,E,L,0
1676,27,56,E,T,1
1676,27,56,E,R,0
1676,27,56,S,L,0
1676,27,56,S,T,0
1676,27,56,S,R,0
1676,27,56,W,L,0
1676,27,56,W,T,0
1676,27,56,W,R,0
1677,27,57,N,L,0
1677,27,57,N,T,0
1677,27,57,N,R,0
1677,27,57,E,L,0
1677,27,57,E,T,1
1677,27,57,E,R,0
1677,27,57,S,L,0
1677,27,57,S,T,0
1677,27,57,S,R,1
1677,27,57,W,L,0
1677,27,57,W,T,0
1677,27,57,W,R,0
1678,27,58,N,L,0
1678,27,58,N,T,1
1678,27,58,N,R,0
1678,27,58,E,L,0
1678,27,58,E,T,0
1678,27,58,E,R,0
1678,27,58,S,L,0
1678,27,58,S,T,0
1678,27,58,S,R,0
1678,27,58,W,L,0
1678,27,58,W,T,0
1678,27,58,W,R,0
1679,27,59,N,L,0
1679,27,59,N,T,1
1679,27,59,N,R,0
1679,27,59,E,L,0
1679,27,59,E,T,0
1679,27,59,E,R,0
1679,27,59,S,L,0
1679,27,59,S,T,0
1679,27,59,S,R,0
1679,27,59,W,L,0
1679,27,59,W,T,1
1679,27,59,W,R,0
1680,28,00,N,L,0
1680,28,00,N,T,1
1680,28,00,N,R,1
1680,28,00,E,L,0
1680,28,00,E,T,0
1680,28,00,E,R,0
1680,28,00,S,L,0
1680,28,00,S,T,1
1680,28,00,S,R,0
1680,28,00,W,L,0
1680,28,00,W,T,2
1680,28,00,W,R,0
1681,28,01,N,L,1
1681,28,01,N,T,2
1681,28,01,N,R,0
1681,28,01,E,L,1
1681,28,01,E,T,0
1681,28,01,E,R,0
1681,28,01,S,L,0
1681,28,01,S,T,1
1681,28,01,S,R,0
1681,28,01,W,L,0
1681,28,01,W,T,0
1681,28,01,W,R,0
1682,28,02,N,L,0
1682,28,02,N,T,1
1682,28,02,N,R,0
1682,28,02,E,L,0
1682,28,02,E,T,0
1682,28,02,E,R,0
1682,28,02,S,L,0
1682,28,02,S,T,1
1682,28,02,S,R,0
1682,28,02,W,L,0
1682,28,02,W,T,0
1682,28,02,W,R,0
1683,28,03,N,L,0
1683,28,03,N,T,1
1683,28,03,N,R,0
1683,28,03,E,L,0
1683,28,03,E,T,0
1683,28,03,E,R,0
1683,28,03,S,L,0
1683,28,03,S,T,0
1683,28,03,S,R,0
1683,28,03,W,L,0
1683,28,03,W,T,0
1683,28,03,W,R,0
1684,28,04,N,L,0
1684,28,04,N,T,0
1684,28,04,N,R,0
1684,28,04,E,L,0
1684,28,04,E,T,0
1684,28,04,E,R,0
1684,28,04,S,L,0
1684,28,04,S,T,0
1684,28,04,S,R,0
1684,28,04,W,L,0
1684,28,04,W,T,0
1684,28,04,W,R,0
1685,28,05,N,L,0
1685,28,05,N,T,1
1685,28,05,N,R,0
1685,28,05,E,L,0
1685,28,05,E,T,0
1685,28,05,E,R,0
1685,28,05,S,L,0
1685,28,05,S,T,0
1685,28,05,S,R,0
1685,28,05,W,L,0
1685,28,05,W,T,0
1685,28,05,W,R,0
1686,28,06,N,L,0
1686,28,06,N,T,0
1686,28,06,N,R,0
1686,28,06,E,L,0
1686,28,06,E,T,0
1686,28,06,E,R,0
1686,28,06,S,L,0
1686,28,06,S,T,0
1686,28,06,S,R,0
1686,28,06,W,L,0
1686,28,06,W,T,0
1686,28,06,W,R,0
1687,28,07,N,L,0
1687,28,07,N,T,1
1687,28,07,N,R,0
1687,28,07,E,L,0
1687,28,07,E,T,0
1687,28,07,E,R,0
1687,28,07,S,L,0
1687,28,07,S,T,0
1687,28,07,S,R,0
1687,28,07,W,L,0
1687,28,07,W,T,1
1687,28,07,W,R,0
1688,28,08,N,L,0
1688,28,08,N,T,0
1688,28,08,N,R,0
1688,28,08,E,L,0
1688,28,08,E,T,1
1688,28,08,E,R,0
1688,28,08,S,L,0
1688,28,08,S,T,0
1688,28,08,S,R,0
1688,28,08,W,L,0
1688,28,08,W,T,1
1688,28,08,W,R,0
1689,28,09,N,L,0
1689,28,09,N,T,0
1689,28,09,N,R,0
1689,28,09,E,L,0
1689,28,09,E,T,0
1689,28,09,E,R,0
1689,28,09,S,L,0
1689,28,09,S,T,2
1689,28,09,S,R,0
1689,28,09,W,L,0
1689,28,09,W,T,0
1689,28,09,W,R,0
1690,28,10,N,L,0
1690,28,10,N,T,1
1690,28,10,N,R,0
1690,28,10,E,L,0
1690,28,10,E,T,0
1690,28,10,E,R,0
1690,28,10,S,L,0
1690,28,10,S,T,0
1690,28,10,S,R,0
1690,28,10,W,L,0
1690,28,10,W,T,0
1690,28,10,W,R,0
1691,28,11,N,L,0
1691,28,11,N,T,2
1691,28,11,N,R,0
1691,28,11,E,L,0
1691,28,11,E,T,0
1691,28,11,E,R,0
1691,28,11,S,L,0
1691,28,11,S,T,0
1691,28,11,S,R,0
1691,28,11,W,L,0
1691,28,11,W,T,1
1691,28,11,W,R,0
1692,28,12,N,L,0
1692,28,12,N,T,0
1692,28,12,N,R,0
1692,28,12,E,L,0
1692,28,12,E,T,0
1692,28,12,E,R,0
1692,28,12,S,L,0
1692,28,12,S,T,0
1692,28,12,S,R,0
1692,28,12,W,L,0
1692,28,12,W,T,0
1692,28,12,W,R,0
1693,28,13,N,L,0
1693,28,13,N,T,0
1693,28,13,N,R,0
1693,28,13,E,L,0
1693,28,13,E,T,0
1693,28,13,E,R,0
1693,28,13,S,L,0
1693,28,13,S,T,0
1693,28,13,S,R,0
1693,28,13,W,L,0
1693,28,13,W,T,1
1693,28,13,W,R,0
1694,28,14,N,L,0
1694,28,14,N,T,1
1694,28,14,N,R,0
1694,28,14,E,L,0
1694,28,14,E,T,0
1694,28,14,E,R,0
1694,28,14,S,L,0
1694,28,14,S,T,1
1694,28,14,S,R,0
1694,28,14,W,L,0
1694,28,14,W,T,0
1694,28,14,W,R,0
1695,28,15,N,L,0
1695,28,15,N,T,0
1695,28,15,N,R,0
1695,28,15,E,L,0
1695,28,15,E,T,1
1695,28,15,E,R,0
1695,28,15,S,L,0
1695,28,15,S,T,0
1695,28,15,S,R,0
1695,28,15,W,L,0
1695,28,15,W,T,1
1695,28,15,W,R,0
1696,28,16,N,L,0
1696,28,16,N,T,0
1696,28,16,N,R,0
1696,28,16,E,L,0
1696,28,16,E,T,2
1696,28,16,E,R,0
1696,28,16,S,L,0
1696,28,16,S,T,0
1696,28,16,S,R,0
1696,28,16,W,L,0
1696,28,16,W,T,3
1696,28,16,W,R,0
1697,28,17,N,L,0
1697,28,17,N,T,0
1697,28,17,N,R,0
1697,28,17,E,L,0
1697,28,17,E,T,0
1697,28,17,E,R,0
1697,28,17,S,L,0
1697,28,17,S,T,0
1697,28,17,S,R,0
1697,28,17,W,L,0
1697,28,17,W,T,0
1697,28,17,W,R,0
1698,28,18,N,L,0
1698,28,18,N,T,0
1698,28,18,N,R,0
1698,28,18,E,L,0
1698,28,18,E,T,0
1698,28,18,E,R,0
1698,28,18,S,L,0
1698,28,18,S,T,2
1698,28,18,S,R,0
1698,28,18,W,L,0
1698,28,18,W,T,1
1698,28,18,W,R,0
1699,28,19,N,L,0
1699,28,19,N,T,0
1699,28,19,N,R,0
1699,28,19,E,L,0
1699,28,19,E,T,1
1699,28,19,E,R,0
1699,28,19,S,L,0
1699,28,19,S,T,0
1699,28,19,S,R,0
1699,28,19,W,L,0
1699,28,19,W,T,1
1699,28,19,W,R,0
1700,28,20,N,L,0
1700,28,20,N,T,1
1700,28,20,N,R,0
1700,28,20,E,L,0
1700,28,20,E,T,0
1700,28,20,E,R,0
1700,28,20,S,L,0
1700,28,20,S,T,0
1700,28,20,S,R,0
1700,28,20,W,L,0
1700,28,20,W,T,0
1700,28,20,W,R,0
1701,28,21,N,L,0
1701,28,21,N,T,0
1701,28,21,N,R,0
1701,28,21,E,L,0
1701,28,21,E,T,0
1701,28,21,E,R,0
1701,28,21,S,L,0
1701,28,21,S,T,0
1701,28,21,S,R,0
1701,28,21,W,L,0
1701,28,21,W,T,0
1701,28,21,W,R,0
1702,28,22,N,L,0
1702,28,22,N,T,0
1702,28,22,N,R,0
1702,28,22,E,L,0
1702,28,22,E,T,0
1702,28,22,E,R,0
1702,28,22,S,L,0
1702,28,22,S,T,1
1702,28,22,S,R,0
1702,28,22,W,L,0
1702,28,22,W,T,0
1702,28,22,W,R,0
1703,28,23,N,L,0
1703,28,23,N,T,0
1703,28,23,N,R,0
1703,28,23,E,L,0
1703,28,23,E,T,1
1703,28,23,E,R,0
1703,28,23,S,L,0
1703,28,23,S,T,0
1703,28,23,S,R,0
1703,28,23,W,L,0
1703,28,23,W,T,1
1703,28,23,W,R,0
1704,28,24,N,L,0
1704,28,24,N,T,0
1704,28,24,N,R,0
1704,28,24,E,L,0
1704,28,24,E,T,1
1704,28,24,E,R,1
1704,28,24,S,L,0
1704,28,24,S,T,0
1704,28,24,S,R,0
1704,28,24,W,L,0
1704,28,24,W,T,0
1704,28,24,W,R,0
1705,28,25,N,L,0
1705,28,25,N,T,0
1705,28,25,N,R,0
1705,28,25,E,L,0
1705,28,25,E,T,0
1705,28,25,E,R,0
1705,28,25,S,L,0
1705,28,25,S,T,0
1705,28,25,S,R,0
1705,28,25,W,L,0
1705,28,25,W,T,0
1705,28,25,W,R,0
1706,28,26,N,L,0
1706,28,26,N,T,2
1706,28,26,N,R,0
1706,28,26,E,L,0
1706,28,26,E,T,0
1706,28,26,E,R,0
1706,28,26,S,L,0
1706,28,26,S,T,0
1706,28,26,S,R,0
1706,28,26,W,L,0
1706,28,26,W,T,0
1706,28,26,W,R,0
1707,28,27,N,L,0
1707,28,27,N,T,0
1707,28,27,N,R,0
1707,28,27,E,L,0
1707,28,27,E,T,0
1707,28,27,E,R,0
1707,28,27,S,L,0
1707,28,27,S,T,0
1707,28,27,S,R,0
1707,28,27,W,L,0
1707,28,27,W,T,0
1707,28,27,W,R,0
1708,28,28,N,L,0
1708,28,28,N,T,0
1708,28,28,N,R,0
1708,28,28,E,L,0
1708,28,28,E,T,0
1708,28,28,E,R,0
1708,28,28,S,L,0
1708,28,28,S,T,0
1708,28,28,S,R,0
1708,28,28,W,L,0
1708,28,28,W,T,0
1708,28,28,W,R,0
1709,28,29,N,L,1
1709,28,29,N,T,0
1709,28,29,N,R,0
1709,28,29,E,L,0
1709,28,29,E,T,1
1709,28,29,E,R,0
1709,28,29,S,L,0
1709,28,29,S,T,0
1709,28,29,S,R,0
1709,28,29,W,L,0
1709,28,29,W,T,0
1709,28,29,W,R,0
1710,28,30,N,L,0
1710,28,30,N,T,0
1710,28,30,N,R,0
1710,28,30,E,L,0
1710,28,30,E,T,1
1710,28,30,E,R,0
1710,28,30,S,L,0
1710,28,30,S,T,0
1710,28,30,S,R,0
1710,28,30,W,L,0
1710,28,30,W,T,1
1710,28,30,W,R,0
1711,28,31,N,L,0
1711,28,31,N,T,1
1711,28,31,N,R,0
1711,28,31,E,L,0
1711,28,31,E,T,0
1711,28,31,E,R,0
1711,28,31,S,L,0
1711,28,31,S,T,0
1711,28,31,S,R,0
1711,28,31,W,L,0
1711,28,31,W,T,0
1711,28,31,W,R,0
1712,28,32,N,L,0
1712,28,32,N,T,0
1712,28,32,N,R,0
1712,28,32,E,L,0
1712,28,32,E,T,0
1712,28,32,E,R,0
1712,28,32,S,L,0
1712,28,32,S,T,0
1712,28,32,S,R,0
1712,28,32,W,L,0
1712,28,32,W,T,0
1712,28,32,W,R,0
1713,28,33,N,L,0
1713,28,33,N,T,1
1713,28,33,N,R,0
1713,28,33,E,L,0
1713,28,33,E,T,0
1713,28,33,E,R,0
1713,28,33,S,L,0
1713,28,33,S,T,0
1713,28,33,S,R,0
1713,28,33,W,L,0
1713,28,33,W,T,0
1713,28,33,W,R,0
1714,28,34,N,L,0
1714,28,34,N,T,0
1714,28,34,N,R,0
1714,28,34,E,L,0
1714,28,34,E,T,0
1714,28,34,E,R,0
1714,28,34,S,L,0
1714,28,34,S,T,0
1714,28,34,S,R,0
1714,28,34,W,L,0
1714,28,34,W,T,0
1714,28,34,W,R,0
1715,28,35,N,L,0
1715,28,35,N,T,0
1715,28,35,N,R,0
1715,28,35,E,L,0
1715,28,35,E,T,0
1715,28,35,E,R,0
1715,28,35,S,L,0
1715,28,35,S,T,1
1715,28,35,S,R,0
1715,28,35,W,L,0
1715,28,35,W,T,0
1715,28,35,W,R,0
1716,28,36,N,L,0
1716,28,36,N,T,0
1716,28,36,N,R,0
1716,28,36,E,L,0
1716,28,36,E,T,1
1716,28,36,E,R,0
1716,28,36,S,L,0
1716,28,36,S,T,0
1716,28,36,S,R,0
1716,28,36,W,L,0
1716,28,36,W,T,0
1716,28,36,W,R,0
1717,28,37,N,L,0
1717,28,37,N,T,0
1717,28,37,N,R,0
1717,28,37,E,L,0
1717,28,37,E,T,1
1717,28,37,E,R,0
1717,28,37,S,L,0
1717,28,37,S,T,1
1717,28,37,S,R,0
1717,28,37,W,L,0
1717,28,37,W,T,0
1717,28,37,W,R,0
1718,28,38,N,L,0
1718,28,38,N,T,0
1718,28,38,N,R,0
1718,28,38,E,L,0
1718,28,38,E,T,1
1718,28,38,E,R,0
1718,28,38,S,L,0
1718,28,38,S,T,0
1718,28,38,S,R,0
1718,28,38,W,L,0
1718,28,38,W,T,0
1718,28,38,W,R,0
1719,28,39,N,L,0
1719,28,39,N,T,1
1719,28,39,N,R,0
1719,28,39,E,L,0
1719,28,39,E,T,0
1719,28,39,E,R,0
1719,28,39,S,L,0
1719,28,39,S,T,0
1719,28,39,S,R,0
1719,28,39,W,L,0
1719,28,39,W,T,1
1719,28,39,W,R,0
1720,28,40,N,L,0
1720,28,40,N,T,1
1720,28,40,N,R,0
1720,28,40,E,L,0
1720,28,40,E,T,0
1720,28,40,E,R,0
1720,28,40,S,L,0
1720,28,40,S,T,0
1720,28,40,S,R,0
1720,28,40,W,L,0
1720,28,40,W,T,0
1720,28,40,W,R,0
1721,28,41,N,L,0
1721,28,41,N,T,0
1721,28,41,N,R,0
1721,28,41,E,L,0
1721,28,41,E,T,0
1721,28,41,E,R,0
1721,28,41,S,L,1
1721,28,41,S,T,0
1721,28,41,S,R,0
1721,28,41,W,L,0
1721,28,41,W,T,1
1721,28,41,W,R,0
1722,28,42,N,L,0
1722,28,42,N,T,1
1722,28,42,N,R,0
1722,28,42,E,L,0
1722,28,42,E,T,0
1722,28,42,E,R,0
1722,28,42,S,L,0
1722,28,42,S,T,0
1722,28,42,S,R,0
1722,28,42,W,L,0
1722,28,42,W,T,0
1722,28,42,W,R,0
1723,28,43,N,L,2
1723,28,43,N,T,0
1723,28,43,N,R,1
1723,28,43,E,L,0
1723,28,43,E,T,0
1723,28,43,E,R,0
1723,28,43,S,L,0
1723,28,43,S,T,2
1723,28,43,S,R,0
1723,28,43,W,L,0
1723,28,43,W,T,0
1723,28,43,W,R,0
1724,28,44,N,L,0
1724,28,44,N,T,0
1724,28,44,N,R,0
1724,28,44,E,L,0
1724,28,44,E,T,0
1724,28,44,E,R,0
1724,28,44,S,L,0
1724,28,44,S,T,0
1724,28,44,S,R,0
1724,28,44,W,L,0
1724,28,44,W,T,0
1724,28,44,W,R,0
1725,28,45,N,L,1
1725,28,45,N,T,0
1725,28,45,N,R,0
1725,28,45,E,L,0
1725,28,45,E,T,1
1725,28,45,E,R,0
1725,28,45,S,L,0
1725,28,45,S,T,0
1725,28,45,S,R,0
1725,28,45,W,L,0
1725,28,45,W,T,0
1725,28,45,W,R,0
1726,28,46,N,L,0
1726,28,46,N,T,1
1726,28,46,N,R,0
1726,28,46,E,L,0
1726,28,46,E,T,1
1726,28,46,E,R,0
1726,28,46,S,L,0
1726,28,46,S,T,0
1726,28,46,S,R,0
1726,28,46,W,L,0
1726,28,46,W,T,0
1726,28,46,W,R,0
1727,28,47,N,L,0
1727,28,47,N,T,0
1727,28,47,N,R,0
1727,28,47,E,L,0
1727,28,47,E,T,0
1727,28,47,E,R,0
1727,28,47,S,L,0
1727,28,47,S,T,0
1727,28,47,S,R,0
1727,28,47,W,L,0
1727,28,47,W,T,0
1727,28,47,W,R,1
1728,28,48,N,L,0
1728,28,48,N,T,0
1728,28,48,N,R,0
1728,28,48,E,L,0
1728,28,48,E,T,0
1728,28,48,E,R,0
1728,28,48,S,L,0
1728,28,48,S,T,0
1728,28,48,S,R,0
1728,28,48,W,L,0
1728,28,48,W,T,0
1728,28,48,W,R,0
1729,28,49,N,L,0
1729,28,49,N,T,0
1729,28,49,N,R,0
1729,28,49,E,L,0
1729,28,49,E,T,1
1729,28,49,E,R,0
1729,28,49,S,L,0
1729,28,49,S,T,0
1729,28,49,S,R,0
1729,28,49,W,L,0
1729,28,49,W,T,1
1729,28,49,W,R,0
1730,28,50,N,L,0
1730,28,50,N,T,0
1730,28,50,N,R,0
1730,28,50,E,L,0
1730,28,50,E,T,0
1730,28,50,E,R,0
1730,28,50,S,L,0
1730,28,50,S,T,0
1730,28,50,S,R,0
1730,28,50,W,L,0
1730,28,50,W,T,2
1730,28,50,W,R,0
1731,28,51,N,L,0
1731,28,51,N,T,0
1731,28,51,N,R,0
1731,28,51,E,L,0
1731,28,51,E,T,2
1731,28,51,E,R,0
1731,28,51,S,L,0
1731,28,51,S,T,0
1731,28,51,S,R,0
1731,28,51,W,L,0
1731,28,51,W,T,0
1731,28,51,W,R,0
1732,28,52,N,L,0
1732,28,52,N,T,0
1732,28,52,N,R,0
1732,28,52,E,L,0
1732,28,52,E,T,0
1732,28,52,E,R,0
1732,28,52,S,L,0
1732,28,52,S,T,0
1732,28,52,S,R,0
1732,28,52,W,L,0
1732,28,52,W,T,0
1732,28,52,W,R,0
1733,28,53,N,L,0
1733,28,53,N,T,0
1733,28,53,N,R,1
1733,28,53,E,L,0
1733,28,53,E,T,1
1733,28,53,E,R,0
1733,28,53,S,L,0
1733,28,53,S,T,0
1733,28,53,S,R,0
1733,28,53,W,L,0
1733,28,53,W,T,0
1733,28,53,W,R,0
1734,28,54,N,L,0
1734,28,54,N,T,1
1734,28,54,N,R,0
1734,28,54,E,L,0
1734,28,54,E,T,0
1734,28,54,E,R,0
1734,28,54,S,L,0
1734,28,54,S,T,0
1734,28,54,S,R,0
1734,28,54,W,L,0
1734,28,54,W,T,0
1734,28,54,W,R,0
1735,28,55,N,L,0
1735,28,55,N,T,1
1735,28,55,N,R,0
1735,28,55,E,L,0
1735,28,55,E,T,1
1735,28,55,E,R,0
1735,28,55,S,L,0
1735,28,55,S,T,1
1735,28,55,S,R,0
1735,28,55,W,L,0
1735,28,55,W,T,0
1735,28,55,W,R,0
1736,28,56,N,L,0
1736,28,56,N,T,0
1736,28,56,N,R,0
1736,28,56,E,L,0
1736,28,56,E,T,0
1736,28,56,E,R,0
1736,28,56,S,L,0
1736,28,56,S,T,2
1736,28,56,S,R,0
1736,28,56,W,L,0
1736,28,56,W,T,1
1736,28,56,W,R,0
1737,28,57,N,L,0
1737,28,57,N,T,0
1737,28,57,N,R,0
1737,28,57,E,L,0
1737,28,57,E,T,0
1737,28,57,E,R,0
1737,28,57,S,L,0
1737,28,57,S,T,0
1737,28,57,S,R,0
1737,28,57,W,L,0
1737,28,57,W,T,1
1737,28,57,W,R,0
1738,28,58,N,L,0
1738,28,58,N,T,0
1738,28,58,N,R,0
1738,28,58,E,L,0
1738,28,58,E,T,1
1738,28,58,E,R,0
1738,28,58,S,L,0
1738,28,58,S,T,0
1738,28,58,S,R,0
1738,28,58,W,L,0
1738,28,58,W,T,0
1738,28,58,W,R,0
1739,28,59,N,L,0
1739,28,59,N,T,0
1739,28,59,N,R,0
1739,28,59,E,L,0
1739,28,59,E,T,0
1739,28,59,E,R,0
1739,28,59,S,L,0
1739,28,59,S,T,4
1739,28,59,S,R,0
1739,28,59,W,L,0
1739,28,59,W,T,0
1739,28,59,W,R,0
1740,29,00,N,L,0
1740,29,00,N,T,0
1740,29,00,N,R,0
1740,29,00,E,L,0
1740,29,00,E,T,0
1740,29,00,E,R,0
1740,29,00,S,L,0
1740,29,00,S,T,1
1740,29,00,S,R,0
1740,29,00,W,L,0
1740,29,00,W,T,0
1740,29,00,W,R,0
1741,29,01,N,L,0
1741,29,01,N,T,0
1741,29,01,N,R,0
1741,29,01,E,L,0
1741,29,01,E,T,0
1741,29,01,E,R,0
1741,29,01,S,L,0
1741,29,01,S,T,0
1741,29,01,S,R,0
1741,29,01,W,L,0
